"","Actiniaria","Actiniidae","Actinostola","Alosa pseudoharengus","Alosa sapidissima","Amblyraja radiata","Ammodytes dubius","Anarhichas lupus","Annelida","Anonyx","Anthozoa","Aphrodita hastata","Arctozenus risso","Argentina silus","Argis dentata","Artediellus atlanticus","Ascidia","Aspidophoroides monopterygius","Asterias forbesi","Asterias rubens","Asteroidea","Astropecten americanus","Atlantopandalus propinqvus","Axius serratus","Benthosema glaciale","Bivalvia","Bolocera","Boltenia","Brachiopoda","Brisaster fragilis","Buccinum undatum","Cancer borealis","Cancer irroratus","Centroscyllium fabricii","Ceramaster granularis","Chionoecetes opilio","Chirona hameri","Chlamys islandica","Chlorophthalmus agassizi","Citharichthys arctifrons","Clupea harengus","Clypeasteroida","Colus","Crangon septemspinosa","Crinoidea","Crossaster papposus","Ctenodiscus crispatus","Ctenophora","Cucumaria frondosa","Cyanea capillata","Decapoda","Dichelopandalus leptocerus","Dipturus laevis","Enchelyopus cimbrius","Epizoanthus","Eualus fabricii","Eualus gaimardii","Euphausiacea","Euspira heros","Flustra foliacea","Gadus morhua","Gaidropsarus ensis","Gersemia rubiformis","Glyptocephalus cynoglossus","Gorgonocephalidae","Haliclona oculata","Helicolenus dactylopterus","Hemitripterus americanus","Henricia","Hippasteria phrygiana","Hippoglossina oblonga","Hippoglossoides platessoides","Hippoglossus hippoglossus","Homarus americanus","Hormathia","Hyas","Hyas araneus","Hyas coarctatus","Hydrozoa","Illex illecebrosus","Lebbeus polaris","Leptagonus decagonus","Leptasterias","Leptasterias polaris","Leptoclinus maculatus","Leucoraja","Leucoraja erinacea","Leucoraja ocellata","Limanda ferruginea","Liparis gibbus","Lithodes maja","Loligo pealeii","Lophaster furcifer","Lophius americanus","Lumpenus lampretaeformis","Lycenchelys verrillii","Lycodes lavalaei","Lycodes vahlii","Lycodichthys dearborni","Malacoraja senta","Mallotus villosus","Maurolicus muelleri","Meganyctiphanes norvegica","Melanogrammus aeglefinus","Merluccius albidus","Merluccius bilinearis","Modiolus modiolus","Munida valida","Munidopsis curvirostra","Myctophidae","Myoxocephalus aenaeus","Myoxocephalus octodecemspinosus","Mytilidae","Mytilus edulis","Myxine glutinosa","Naticidae","Nemichthys scolopaceus","Nephtheidae","Neptunea decemcostata","Nezumia","Nezumia bairdii","Notoscopelus elongatus","Nudibranchia","Nymphon","Octopoda","Ophiacantha abyssicola","Ophiacantha bidentata","Ophiopholis aculeata","Ophiura sarsi","Ophiuroidea","Paguridae","Pagurus acadianus","Pandalus borealis","Pandalus montagui","Paraliparis calidus","Paraliparis copei","Pasiphaea multidentata","Pennatula aculeata","Pennatulacea","Pentanemus quinquarius","Peprilus triacanthus","Phycis chesteri","Placopecten magellanicus","Pollachius virens","Polychaeta","Polymastia","Polymastia andrica","Pontaster","Pontophilus norvegicus","Porania pulvillus","Poraniomorpha hispida","Porifera","Pseudarchaster parelii","Pseudopleuronectes americanus","Psilaster andromeda","Psolus phantapus","Pteraster pulvillus","Pycnogonida","Pycnogonum litorale","Reinhardtius hippoglossoides","Sclerasterias tanneri","Sclerocrangon boreas","Scomber scombrus","Scophthalmus aquosus","Scyphozoa","Sebastes","Sepiolina","Sipuncula","Solaster","Solaster endeca","Spirontocaris lilljeborgii","Spirontocaris spinus","Spisula solidissima","Squalus acanthias","Stomias boa","Stomphia coccinea","Strongylocentrotus","Strongylocentrotus droebachiensis","Suberites ficus","Symphurus","Tautogolabrus adspersus","Terebratulina","Triglops murrayi","Tunicata","Ulvaria subbifurcata","Urophycis chuss","Urophycis tenuis","Vazella pourtalesii","Zoarces americanus"
"EDNA20-478732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1875,3.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,7.65625,NA,NA,779.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1875,NA,NA,219.84375,NA,5.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-478745",3.18181818181818,NA,NA,NA,NA,NA,320.30303030303,NA,NA,NA,NA,1.06060606060606,NA,NA,84.8484848484849,NA,NA,NA,NA,51.969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24242424242424,1.06060606060606,6.36363636363636,NA,NA,29.6969696969697,NA,NA,NA,NA,4.24242424242424,33.9393939393939,NA,9.54545454545455,NA,1.06060606060606,NA,6.36363636363636,53.030303030303,NA,NA,16.969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12121212121212,NA,NA,NA,NA,NA,NA,NA,9.54545454545455,NA,NA,NA,1.06060606060606,NA,NA,NA,6.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,3.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7878787878788,NA,NA,NA,NA,NA,12.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36363636363636,NA,6.36363636363636,NA,NA,3.18181818181818,NA,NA,NA,5.3030303030303,1.06060606060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06060606060606,NA,NA,NA,NA,NA,NA
"EDNA20-478748",2.33333333333333,NA,NA,NA,NA,NA,299.833333333333,NA,NA,NA,NA,1.16666666666667,NA,NA,2.33333333333333,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.16666666666667,1.16666666666667,NA,NA,198.333333333333,NA,NA,NA,NA,57.1666666666667,16.3333333333333,NA,NA,NA,NA,NA,3.5,NA,NA,NA,58.3333333333333,NA,NA,NA,NA,NA,1.16666666666667,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,1.16666666666667,NA,NA,3.5,NA,NA,NA,NA,NA,NA,8.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.166666666667,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6666666666667,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,1.16666666666667,NA,NA,NA,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,NA,NA
"EDNA20-478752",1.09375,NA,NA,NA,NA,NA,596.09375,NA,NA,NA,NA,NA,NA,NA,2.1875,NA,NA,NA,NA,2.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,NA,NA,NA,5.46875,NA,NA,NA,NA,287.65625,NA,NA,NA,NA,3.28125,NA,NA,1.09375,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46875,NA,NA,NA,NA,NA,NA,NA,53.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,22.96875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,NA,NA,NA,2.1875,NA,NA,NA,NA,1.09375,NA,NA,NA,NA,NA,NA,NA,NA,1.09375,NA,NA,1.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-478847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2790697674419,NA,NA,5.08720930232558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,2.03488372093023,NA,23.4011627906977,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,1.01744186046512,NA,NA,NA,NA,7.12209302325581,NA,2.03488372093023,NA,NA,6.1046511627907,NA,NA,NA,NA,0,86.4825581395349,NA,NA,3.05232558139535,NA,NA,5.08720930232558,1.01744186046512,NA,4.06976744186047,NA,NA,NA,NA,3.05232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1918604651163,NA,32.5581395348837,NA,NA,NA,NA,NA,1.01744186046512,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.1046511627907,NA,NA,1.01744186046512,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,5.08720930232558,1.01744186046512,NA,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15697674418605,NA,NA,NA
"EDNA20-478851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2752808988764,NA,NA,0.98314606741573,NA,NA,855.337078651685,NA,NA,NA,NA,NA,2.94943820224719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.084269662921,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88202247191011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-478867",NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06936416184971,NA,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,24.2774566473988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02312138728324,NA,NA,NA,NA,4.04624277456647,NA,NA,1.01156069364162,NA,NA,4.04624277456647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,2.02312138728324,14.1618497109827,NA,184.104046242775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2774566473988,NA,NA,NA,NA,NA,4.04624277456647,1.01156069364162,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,NA,74.8554913294798,NA,NA,NA,NA,NA,NA,NA,147.687861271676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10404624277457,9.10404624277457,NA,NA
"EDNA20-478887",NA,NA,NA,1.01744186046512,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2093023255814,NA,NA,NA,NA,29.5058139534884,NA,NA,NA,NA,NA,NA,NA,NA,15.2616279069767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6918604651163,NA,3.05232558139535,NA,NA,NA,NA,NA,10.1744186046512,NA,NA,NA,7.12209302325581,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,24.4186046511628,NA,NA,2.03488372093023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05232558139535,NA,NA,5634.59302325581,NA,NA,293.023255813953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1860465116279,NA,NA,19.3313953488372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.01744186046512,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1918604651163,13.2267441860465,NA,NA
"EDNA20-478895",1.00574712643678,NA,NA,31.1781609195402,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,2.01149425287356,NA,NA,NA,NA,62.3563218390805,NA,NA,NA,NA,NA,NA,NA,NA,32.183908045977,NA,NA,NA,NA,10.0574712643678,NA,NA,NA,1.00574712643678,NA,331.896551724138,NA,NA,NA,2.01149425287356,2.01149425287356,NA,NA,0,6.03448275862069,NA,NA,3.01724137931034,NA,NA,NA,2.01149425287356,9.05172413793103,NA,NA,NA,NA,11.0632183908046,NA,NA,10.0574712643678,NA,NA,1.00574712643678,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01149425287356,NA,1.00574712643678,NA,NA,NA,1.00574712643678,NA,NA,50.2873563218391,84.4827586206897,NA,84.4827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1264367816092,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,265.51724137931,NA,NA,NA,NA,27.1551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,4.02298850574713,NA,NA
"EDNA20-478907",NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA,23.8636363636364,NA,NA,NA,NA,NA,NA,NA,299.289772727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8579545454545,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,20.8806818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,0,1.98863636363636,NA,NA,NA,NA,NA,NA,37.7840909090909,NA,NA,NA,NA,NA,14.9147727272727,NA,NA,0.994318181818182,40.7670454545455,NA,NA,NA,NA,NA,NA,NA,32.8125,15.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,8.94886363636364,NA,221.732954545455,43.75,NA,NA,NA,5.96590909090909,92.4715909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.352272727273,NA,NA,NA,NA,NA,650.284090909091,NA,NA,NA,NA,NA,NA,NA,NA,38.7784090909091,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,64.6306818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96590909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7215909090909,NA,NA,0.994318181818182,NA,NA,NA,8.94886363636364,108.380681818182,2.98295454545455,NA,NA
"EDNA20-478929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,9,NA,NA,23,8,NA,265,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,249,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,NA,NA
"EDNA20-478933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,41,16,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,21,NA,1,NA,NA,NA,NA,4,NA,0,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,NA,NA
"EDNA20-478941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94444444444444,NA,NA,51.5277777777778,NA,NA,NA,NA,NA,NA,NA,NA,2.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888888888889,NA,0.972222222222222,NA,NA,NA,NA,14.5833333333333,NA,NA,NA,NA,NA,14.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972222222222222,NA,NA,NA,NA,NA,0.972222222222222,NA,NA,NA,9.72222222222222,NA,42.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2222222222222,NA,NA,NA,NA,NA,NA,6.80555555555556,NA,NA,NA,NA,0.972222222222222,1.94444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.861111111111,NA,NA,NA,NA,NA,NA,NA,15.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94444444444444,5.83333333333333,NA,NA
"EDNA20-478949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,4.91573033707865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89887640449438,NA,NA,NA,NA,3.93258426966292,NA,NA,NA,NA,NA,7.86516853932584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7134831460674,NA,14.747191011236,NA,NA,NA,NA,NA,NA,NA,NA,4.91573033707865,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,474.859550561798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.797752808989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6629213483146,NA,NA,NA,NA,NA,NA,NA,20.6460674157303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7303370786517,NA,NA
"EDNA20-478954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2658959537572,24.2774566473988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03468208092486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4046242774566,NA,3.03468208092486,NA,NA,NA,NA,2.02312138728324,NA,NA,NA,NA,NA,8.09248554913295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06936416184971,18.2080924855491,NA,431.936416184971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,2.02312138728324,NA,NA,NA,NA,NA,NA,3.03468208092486,NA,NA,NA,NA,NA,NA,17.1965317919075,NA,NA,NA,30.3468208092486,NA,4.04624277456647,2.02312138728324,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,10.1156069364162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02312138728324,4.04624277456647,2.02312138728324,NA
"EDNA20-478959",NA,NA,3.97727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98295454545455,NA,NA,NA,NA,NA,NA,NA,9.94318181818182,9.94318181818182,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,167.045454545455,0.994318181818182,3.97727272727273,NA,NA,NA,NA,9.94318181818182,NA,1.98863636363636,NA,NA,NA,14.9147727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8238636363636,1.98863636363636,NA,24.8579545454545,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,2.98295454545455,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.94318181818182,1.98863636363636,NA,NA,5.96590909090909,NA,NA,NA,NA,NA,NA,NA,NA,3.97727272727273,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98295454545455,NA,NA,NA
"EDNA20-478964",NA,1.00574712643678,1.00574712643678,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,0,NA,NA,87.5,NA,NA,NA,5.02873563218391,NA,NA,NA,NA,NA,NA,NA,5.02873563218391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1034482758621,NA,1.00574712643678,3.01724137931034,NA,NA,NA,9.05172413793103,1.00574712643678,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03448275862069,NA,NA,13.0747126436782,13.0747126436782,NA,2.01149425287356,NA,NA,NA,6.03448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,0,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.41954022989,NA,NA,NA,NA,NA,NA,31.1781609195402,1.00574712643678,NA,NA,NA,NA,4.02298850574713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2126436781609,2.01149425287356,NA,NA,NA,NA,NA,NA,45.2586206896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02873563218391,NA,NA
"EDNA20-478969",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,NA,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,NA,NA
